"county_code","year","number_trees","trees_alive","species_richness","diameter","height","region"
107,2020,128,113,20,9.53304347826087,59.8782608695652,"North Delta"
107,2021,61,45,15,10.4276595744681,52.3191489361702,"North Delta"
107,2022,53,48,15,12.43125,65.0416666666667,"North Delta"
107,2023,263,225,26,7.40948275862069,45.8706896551724,"North Delta"
107,2024,127,96,17,8.155,48.75,"North Delta"
107,2025,123,122,11,7.42295081967213,47.7868852459016,"North Delta"
109,1974,762,679,20,13.0964566929134,NA,"South Delta"
109,1984,459,349,15,11.3448801742919,64.4723127035831,"South Delta"
109,1991,632,566,18,12.6167721518987,64.3799212598425,"South Delta"
109,2001,121,105,12,11.0026446280992,60.6776859504132,"South Delta"
109,2002,133,124,12,11.7275187969925,61.3759398496241,"South Delta"
109,2003,84,66,9,9.19869047619048,47.7738095238095,"South Delta"
109,2004,42,33,7,11.4266666666667,57.2380952380952,"South Delta"
109,2005,125,111,9,10.56328,62.136,"South Delta"
109,2008,24,22,3,10.3333333333333,44.25,"South Delta"
109,2009,44,16,5,11.9952272727273,66.2272727272727,"South Delta"
109,2010,11,2,2,9.54545454545454,55.9090909090909,"South Delta"
109,2011,131,98,12,11.6632061068702,57.7328244274809,"South Delta"
109,2012,153,131,13,6.85294117647059,39.2614379084967,"South Delta"
109,2013,27,27,2,7.23333333333333,37.1851851851852,"South Delta"
109,2014,50,45,4,9.34183673469388,58.0204081632653,"South Delta"
109,2015,153,91,4,8.20434782608696,56.4021739130435,"South Delta"
109,2016,8,0,2,NA,NA,"South Delta"
109,2017,104,61,11,11.0628735632184,58.7126436781609,"South Delta"
109,2018,104,92,9,7.58230769230769,45.6730769230769,"South Delta"
109,2019,191,160,8,6.30251308900524,40.2565445026178,"South Delta"
109,2020,34,29,2,7.86206896551724,40.1034482758621,"South Delta"
109,2021,85,56,5,10.0758620689655,53,"South Delta"
109,2022,153,144,7,8.448,53.9466666666667,"South Delta"
109,2023,100,71,11,9.80681818181818,52.4659090909091,"South Delta"
109,2025,144,99,12,7.49714285714286,46.7714285714286,"South Delta"
111,1974,2766,2230,44,9.31569052783803,NA,"Northwest"
111,1984,1775,1352,47,8.04264788732394,65.0677966101695,"Northwest"
111,1991,2682,2232,55,8.6785980611484,68.5271779597915,"Northwest"
111,2001,721,546,42,7.836625,49.0626740947075,"Northwest"
111,2002,461,340,28,9.75750542299349,59.3783185840708,"Northwest"
111,2003,433,335,32,8.93,50.9538106235566,"Northwest"
111,2004,486,312,34,7.44257731958763,44.8082474226804,"Northwest"
111,2005,485,348,34,8.54585567010309,52.7422680412371,"Northwest"
111,2009,298,232,28,8.23520134228188,48.9569892473118,"Northwest"
111,2010,579,439,27,6.9686701208981,46.594127806563,"Northwest"
111,2011,557,458,41,7.26290843806104,46.262118491921,"Northwest"
111,2012,394,312,31,7.24921319796954,48.9948849104859,"Northwest"
111,2013,556,431,27,6.64194244604317,44.3893967093236,"Northwest"
111,2014,318,219,21,6.38274436090226,39.5902255639098,"Northwest"
111,2015,373,272,29,6.35671469740634,43.7723342939481,"Northwest"
111,2016,532,342,26,7.21029598308668,51.4482029598309,"Northwest"
111,2017,481,303,40,7.24976545842217,45.1236673773987,"Northwest"
111,2018,449,233,28,7.27985221674877,48.3669950738916,"Northwest"
111,2019,477,365,34,8.33558498896247,51.3995584988962,"Northwest"
111,2020,620,372,29,7.3203125,50.1640625,"Northwest"
111,2021,496,426,28,6.72935779816514,45.5206422018349,"Northwest"
111,2022,377,188,28,7.55360824742268,49.7164948453608,"Northwest"
111,2023,514,396,37,6.55886699507389,44.2192118226601,"Northwest"
111,2024,353,294,22,8.77,57.1838709677419,"Northwest"
111,2025,451,355,22,7.27238605898123,48.3887399463807,"Northwest"
113,1974,72,66,8,11.6736111111111,NA,"South Delta"
113,1984,61,56,8,11.1131147540984,61.0625,"South Delta"
113,1991,88,75,12,11.8863636363636,70.0151515151515,"South Delta"
113,2001,31,22,5,9.15774193548387,46.6129032258064,"South Delta"
113,2002,24,22,5,11.1833333333333,56.1666666666667,"South Delta"
113,2003,1,0,1,7.2,52,"South Delta"
113,2010,34,34,6,3.60588235294118,30.7058823529412,"South Delta"
113,2012,13,0,6,11.4838461538462,57.8461538461538,"South Delta"
113,2013,14,14,3,3.62142857142857,21.5,"South Delta"
113,2016,57,46,7,5.04754385964912,39.0701754385965,"South Delta"
113,2020,14,0,3,NA,NA,"South Delta"
113,2024,60,17,7,8.53888888888889,46.2777777777778,"South Delta"
113,2025,9,9,3,6.97777777777778,38.8888888888889,"South Delta"
115,1974,3777,3334,47,8.52112787926926,NA,"Southwest"
115,1984,2427,1817,47,8.14037906880923,60.2554347826087,"Southwest"
115,1991,4021,3346,52,8.4775926386471,64.431640625,"Southwest"
115,2001,955,823,37,8.16547643979058,51.8931937172775,"Southwest"
115,2002,957,847,33,7.03599791013584,45.8725182863114,"Southwest"
115,2003,1058,918,35,7.09982986767486,48.6975425330813,"Southwest"
115,2004,1049,893,37,8.01755004766444,48.9027645376549,"Southwest"
115,2005,900,757,34,8.84225555555556,55.2955555555556,"Southwest"
115,2008,30,28,10,10.64,59.7333333333333,"Southwest"
115,2009,1104,862,30,6.98376811594203,47.9056261343013,"Southwest"
115,2010,727,598,32,7.22294360385144,48.2339832869081,"Southwest"
115,2011,813,478,34,7.78057810578106,52.0086848635236,"Southwest"
115,2012,670,518,34,7.90553731343284,52.1796407185629,"Southwest"
115,2013,685,514,32,7.44436496350365,50.1967694566814,"Southwest"
115,2014,748,495,35,7.27434899328859,47.5409395973154,"Southwest"
115,2015,448,279,24,7.61826873385013,50.5348837209302,"Southwest"
115,2016,743,508,30,7.40409153952843,51.1026352288488,"Southwest"
115,2017,664,565,34,7.24360554699538,50.9522342064715,"Southwest"
115,2018,1025,662,31,8.03233,56.075,"Southwest"
115,2019,828,454,38,8.41967581047382,53.2381546134663,"Southwest"
115,2020,733,538,34,8.01346153846154,54.513986013986,"Southwest"
115,2021,749,547,36,7.55077720207254,49.853195164076,"Southwest"
115,2022,597,503,23,7.80973282442748,50.925572519084,"Southwest"
115,2023,647,388,34,7.34004854368932,49.9854368932039,"Southwest"
115,2024,790,506,33,7.09815498154982,49.6531365313653,"Southwest"
115,2025,590,384,30,8.26626213592233,53.7014563106796,"Southwest"
117,1974,1575,1138,41,9.7512380952381,NA,"Southeast"
117,1984,950,739,48,7.92452631578947,64.911838790932,"Southeast"
117,1991,1651,1379,51,7.6580254391278,63.0386206896552,"Southeast"
117,2001,333,273,25,8.94903903903904,58.993993993994,"Southeast"
117,2002,330,263,30,7.06284848484848,47.2333333333333,"Southeast"
117,2003,245,205,22,7.0954693877551,49.4734693877551,"Southeast"
117,2004,419,259,41,7.78498806682578,50.011961722488,"Southeast"
117,2005,427,320,32,7.98093676814988,48.5550351288056,"Southeast"
117,2009,110,76,7,7.22236363636364,46.2272727272727,"Southeast"
117,2010,270,200,25,6.90937037037037,43.1181102362205,"Southeast"
117,2011,425,307,22,7.44329411764706,48.2847058823529,"Southeast"
117,2012,261,101,17,7.09367816091954,47.4942528735632,"Southeast"
117,2013,416,267,33,7.02436144578313,47.6674698795181,"Southeast"
117,2014,315,253,31,6.97695238095238,44.431746031746,"Southeast"
117,2015,415,267,31,7.40538258575198,46.8575197889182,"Southeast"
117,2016,282,241,22,7.13148936170213,48.2730496453901,"Southeast"
117,2017,301,238,14,7.04772575250836,47.4983277591973,"Southeast"
117,2018,268,159,16,7.49350194552529,53.9105058365759,"Southeast"
117,2019,255,206,16,7.54891129032258,49.9758064516129,"Southeast"
117,2020,402,231,27,7.47570850202429,52.7125506072874,"Southeast"
117,2021,299,210,32,9.05700934579439,59.5233644859813,"Southeast"
117,2022,347,225,30,8.25404255319149,53.2808510638298,"Southeast"
117,2023,265,189,15,8.24010416666667,56.7864583333333,"Southeast"
117,2024,273,105,23,7.95258620689655,56.2155172413793,"Southeast"
117,2025,206,104,18,8.09065420560748,58.3177570093458,"Southeast"
119,1974,1808,1504,42,8.69153761061947,NA,"Northwest"
119,1984,1134,831,43,7.8462962962963,66.2347826086957,"Northwest"
119,1991,1653,1364,54,8.87894736842105,71.4755403868032,"Northwest"
119,2001,670,601,34,7.65746268656716,48.8880597014925,"Northwest"
119,2002,234,184,27,8.81452991452992,53.3034188034188,"Northwest"
119,2003,253,205,32,9.08407114624506,55.3122529644269,"Northwest"
119,2004,438,315,26,6.6408904109589,42.5547945205479,"Northwest"
119,2005,316,262,20,7.78322784810127,45.6075949367089,"Northwest"
119,2008,46,45,14,8.58695652173913,54.7608695652174,"Northwest"
119,2009,238,128,25,8.25214285714286,50.172268907563,"Northwest"
119,2010,380,295,25,7.36147368421053,48.0394736842105,"Northwest"
119,2011,346,218,30,8.22812138728324,50.7609329446064,"Northwest"
119,2012,148,140,22,8.77168918918919,59.0608108108108,"Northwest"
119,2013,357,276,29,6.1521568627451,43.5126050420168,"Northwest"
119,2014,336,259,22,6.5742904290429,48.1023102310231,"Northwest"
119,2015,289,169,18,7.57294117647059,48.3702422145329,"Northwest"
119,2016,366,319,22,7.6596174863388,50.5491803278689,"Northwest"
119,2017,362,198,23,7.92975308641975,54.4969135802469,"Northwest"
119,2018,208,168,25,8.38125,54.7259615384615,"Northwest"
119,2019,171,118,32,8.02625730994152,52.5789473684211,"Northwest"
119,2020,372,238,34,6.96324110671937,49.4347826086956,"Northwest"
119,2021,333,143,22,7.37354838709677,52.658064516129,"Northwest"
119,2022,229,154,22,8.81273885350318,57.4777070063694,"Northwest"
119,2023,526,437,20,7.74577006507592,53.3145336225597,"Northwest"
119,2024,212,185,25,8.44666666666667,54.0820512820513,"Northwest"
119,2025,227,171,25,8.04189944134078,54.2793296089385,"Northwest"
121,1974,401,299,24,13.64463840399,NA,"South Delta"
121,1984,198,154,20,13.1166666666667,66.6029411764706,"South Delta"
121,1991,281,218,21,14.7729537366548,69.7384615384615,"South Delta"
121,2001,123,108,18,10.6249593495935,58.4959349593496,"South Delta"
121,2002,63,60,13,11.0630158730159,60.5555555555556,"South Delta"
121,2003,9,9,4,10.6333333333333,55.8888888888889,"South Delta"
121,2004,68,60,9,13.3489705882353,61.4852941176471,"South Delta"
121,2005,23,23,8,9.14782608695652,42.2608695652174,"South Delta"
121,2009,21,18,6,9.76666666666667,58.7619047619048,"South Delta"
121,2010,29,22,9,10.6803448275862,55.8571428571429,"South Delta"
121,2011,67,45,13,9.91791044776119,55.4328358208955,"South Delta"
121,2012,87,62,12,5.33988505747126,38.551724137931,"South Delta"
121,2014,37,17,7,9.44081081081081,47.3513513513514,"South Delta"
121,2015,34,30,9,9.76147058823529,49.1470588235294,"South Delta"
121,2016,36,28,9,9.78916666666667,52.4444444444444,"South Delta"
121,2017,25,18,8,9.608,50.32,"South Delta"
121,2018,104,72,13,5.55423076923077,43.7211538461538,"South Delta"
121,2019,8,8,4,14.225,62.625,"South Delta"
121,2020,34,27,8,10.2851851851852,61.037037037037,"South Delta"
121,2021,52,52,10,6.69038461538462,49.6153846153846,"South Delta"
121,2022,32,26,9,11.9037037037037,64.1851851851852,"South Delta"
121,2023,35,25,8,8.016,52.92,"South Delta"
121,2024,31,22,8,10.0130434782609,58.4782608695652,"South Delta"
121,2025,61,47,11,6.32,50.92,"South Delta"
123,1974,170,46,25,13.0976470588235,NA,"North Delta"
123,1984,25,11,12,9.632,53.2222222222222,"North Delta"
123,1991,29,28,8,11.3137931034483,53.2692307692308,"North Delta"
123,2001,17,17,6,8.23529411764706,47.0588235294118,"North Delta"
123,2002,31,20,7,10.4712903225806,46.4516129032258,"North Delta"
123,2003,7,7,5,14.5857142857143,59.1428571428571,"North Delta"
123,2004,1,1,1,2.5,20,"North Delta"
123,2005,10,10,5,8.22,47.5,"North Delta"
123,2010,38,36,8,6.76447368421053,40.1052631578947,"North Delta"
123,2011,17,15,1,12.2388235294118,63.2941176470588,"North Delta"
123,2012,13,12,7,9.79,40.9230769230769,"North Delta"
123,2014,10,9,5,9.175,51.7,"North Delta"
123,2015,49,48,16,7.27836734693878,45.1020408163265,"North Delta"
123,2016,43,38,8,6.91209302325581,41.8372093023256,"North Delta"
123,2017,36,34,8,5.32083333333333,36.8611111111111,"North Delta"
123,2018,32,31,7,10.0303125,55.96875,"North Delta"
123,2019,27,26,11,6.75222222222222,35.2592592592593,"North Delta"
123,2021,49,46,8,7.29130434782609,38.7608695652174,"North Delta"
123,2022,65,24,17,7.55769230769231,41.6153846153846,"North Delta"
123,2024,95,83,12,7.08735632183908,44.8045977011494,"North Delta"
123,2025,52,49,11,8.97115384615385,52.8653846153846,"North Delta"
125,1974,899,759,47,13.4466073414905,NA,"South Delta"
125,1984,523,435,47,11.0414913957935,72.8253968253968,"South Delta"
125,1991,929,818,51,13.7127018299247,76.8525641025641,"South Delta"
125,2001,506,443,45,11.016837944664,62.8241106719368,"South Delta"
125,2002,125,102,21,12.65192,61.72,"South Delta"
125,2003,169,137,30,11.1660946745562,58.0295857988166,"South Delta"
125,2004,25,25,4,5.956,37.56,"South Delta"
125,2005,118,94,23,8.41220338983051,48.3305084745763,"South Delta"
125,2009,107,93,21,10.0427102803738,59.5607476635514,"South Delta"
125,2010,146,122,16,8.35424657534247,61.3034482758621,"South Delta"
125,2011,264,197,33,10.5606060606061,58.8787878787879,"South Delta"
125,2012,85,73,21,11.2096470588235,61.7411764705882,"South Delta"
125,2013,94,89,13,6.27074468085106,46.0425531914894,"South Delta"
125,2014,73,14,12,7.07366666666667,43.6,"South Delta"
125,2015,75,57,19,6.8652,44.4666666666667,"South Delta"
125,2016,204,154,25,8.39696078431373,60.1764705882353,"South Delta"
125,2017,95,58,18,9.32089887640449,59.0898876404494,"South Delta"
125,2018,118,65,20,11.6168131868132,62.6593406593407,"South Delta"
125,2019,43,39,14,9.98883720930232,58.4651162790698,"South Delta"
125,2020,250,194,31,10.2995238095238,63.9666666666667,"South Delta"
125,2021,57,40,9,10.325,72.7727272727273,"South Delta"
125,2022,76,37,16,8.34871794871795,50.4358974358974,"South Delta"
125,2023,140,122,21,8.83153846153846,58.6307692307692,"South Delta"
125,2024,103,47,17,10.6191489361702,68.2765957446808,"South Delta"
125,2025,57,32,13,9.96176470588235,55.0588235294118,"South Delta"
127,1974,3597,2949,45,10.5020016680567,NA,"Northwest"
127,1984,2406,1676,51,8.51172069825436,69.5566666666667,"Northwest"
127,1991,3934,3309,61,7.82900355871886,68.2407621247113,"Northwest"
127,2001,1044,888,45,8.11515325670498,52.8927203065134,"Northwest"
127,2002,973,842,35,7.85253854059609,50.9167523124358,"Northwest"
127,2003,627,563,24,7.51574162679426,49.0271132376396,"Northwest"
127,2004,856,707,42,8.23378504672897,53.3656542056075,"Northwest"
127,2005,963,699,42,7.71245067497404,49.0982048574446,"Northwest"
127,2008,75,75,9,4.34666666666667,37.08,"Northwest"
127,2009,606,325,33,7.49737623762376,49.0379537953795,"Northwest"
127,2010,524,375,27,7.58952290076336,48.4885496183206,"Northwest"
127,2011,896,595,37,7.72737723214286,53.140782122905,"Northwest"
127,2012,439,286,29,7.52628701594533,54.8473804100228,"Northwest"
127,2013,598,379,29,7.41088628762542,47.3177257525084,"Northwest"
127,2014,672,505,39,8.37161585365854,55.3551829268293,"Northwest"
127,2015,759,520,34,7.65761904761905,50.1706349206349,"Northwest"
127,2016,421,254,31,7.89158150851581,51.0194647201946,"Northwest"
127,2017,905,717,35,7.97180910099889,53.7103218645949,"Northwest"
127,2018,562,355,37,7.72540106951872,49.1978609625668,"Northwest"
127,2019,389,263,26,7.86038759689922,56.5219638242894,"Northwest"
127,2020,629,346,30,7.96422535211268,51.5352112676056,"Northwest"
127,2021,706,515,42,8.28878504672897,58.7682242990654,"Northwest"
127,2022,642,393,32,8.21002331002331,54.5617715617716,"Northwest"
127,2023,695,492,39,8.73038461538462,56.0173076923077,"Northwest"
127,2024,540,376,25,7.97263427109974,54.9565217391304,"Northwest"
127,2025,527,447,35,7.73187772925764,50.1681222707424,"Northwest"
